12.0,156.0,147.0,138.0,129.0,120.0,111.0,102.0,93.0,84.0,75.0,66.0,57.0,48.0,39.0,=15-A42,,12.0,108.0,103.0,98.0,93.0,88.0,83.0,78.0,73.0,68.0,63.0,=19-R42,,12.0,96.0,91.0,86.0,81.0,76.0,71.0,66.0,61.0,56.0,=19-AE42,,12.0,60.0,60.0,60.0,60.0,60.0,60.0,=24-AQ42
13.0,169.0,158.0,147.0,136.0,125.0,114.0,103.0,92.0,81.0,70.0,59.0,48.0,37.0,26.0,=15-A43,,13.0,117.0,110.0,103.0,96.0,89.0,82.0,75.0,68.0,61.0,54.0,=19-R43,,13.0,104.0,97.0,90.0,83.0,76.0,69.0,62.0,55.0,48.0,=19-AE43,,13.0,65.0,63.0,61.0,59.0,57.0,55.0,=24-AQ43
14.0,182.0,169.0,156.0,143.0,130.0,117.0,104.0,91.0,78.0,65.0,52.0,39.0,26.0,13.0,=15-A44,,14.0,126.0,117.0,108.0,99.0,90.0,81.0,72.0,63.0,54.0,45.0,=19-R44,,14.0,112.0,103.0,94.0,85.0,76.0,67.0,58.0,49.0,40.0,=19-AE44,,14.0,70.0,66.0,62.0,58.0,54.0,50.0,=24-AQ44
15.0,195.0,180.0,165.0,150.0,135.0,120.0,105.0,90.0,75.0,60.0,45.0,30.0,15.0,0.0,=15-A45,,15.0,135.0,124.0,113.0,102.0,91.0,80.0,69.0,58.0,47.0,36.0,=19-R45,,15.0,120.0,109.0,98.0,87.0,76.0,65.0,54.0,43.0,32.0,=19-AE45,,15.0,75.0,69.0,63.0,57.0,51.0,45.0,=24-AQ45
,=13-B29,=13-C29,=13-D29,=13-E29,=13-F29,=13-G29,=13-H29,=13-I29,=13-J29,=13-K29,=13-L29,=13-M29,=13-N29,=13-O29,,,16.0,144.0,131.0,118.0,105.0,92.0,79.0,66.0,53.0,40.0,27.0,=19-R46,,16.0,128.0,115.0,102.0,89.0,76.0,63.0,50.0,37.0,24.0,=19-AE46,,16.0,80.0,72.0,64.0,56.0,48.0,40.0,=24-AQ46
,,,,,,,,,,,,,,,,,17.0,153.0,138.0,123.0,108.0,93.0,78.0,63.0,48.0,33.0,18.0,=19-R47,,17.0,136.0,121.0,106.0,91.0,76.0,61.0,46.0,31.0,16.0,=19-AE47,,17.0,85.0,75.0,65.0,55.0,45.0,35.0,=24-AQ47
,,,,,,,,,,,,,,,,,18.0,162.0,145.0,128.0,111.0,94.0,77.0,60.0,43.0,26.0,9.0,=19-R48,,18.0,144.0,127.0,110.0,93.0,76.0,59.0,42.0,25.0,8.0,=19-AE48,,18.0,90.0,78.0,66.0,54.0,42.0,30.0,=24-AQ48
,,,,,,,,,,,,,,,,,19.0,171.0,152.0,133.0,114.0,95.0,76.0,57.0,38.0,19.0,0.0,=19-R49,,19.0,152.0,133.0,114.0,95.0,76.0,57.0,38.0,19.0,0.0,=19-AE49,,19.0,95.0,81.0,67.0,53.0,39.0,25.0,=24-AQ49
,,,,,,,,,,,,,,,,,,=9-S29,=9-T29,=9-U29,=9-V29,=9-W29,=9-X29,=9-Y29,=9-Z29,=9-AA29,=9-AB29,,,,=8-AF29,=8-AG29,=8-AH29,=8-AI29,=8-AJ29,=8-AK29,=8-AL29,=8-AM29,=8-AN29,,,20.0,100.0,84.0,68.0,52.0,36.0,20.0,=24-AQ50
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,105.0,87.0,69.0,51.0,33.0,15.0,=24-AQ51
